,student_id,city,city_development_index,gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,job_change
8843,19335,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,1,35,0
8844,11174,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,6,100-499,Pvt Ltd,1,78,0
8845,28444,city_50,0.8959999999999999,,Has relevant experience,no_enrollment,Masters,STEM,>20,1000-4999,Public Sector,>4,15,0
8846,20999,city_103,0.92,,No relevant experience,Part time course,Masters,Humanities,10,,,2,106,0
8847,27287,city_40,0.7759999999999999,Male,Has relevant experience,no_enrollment,Masters,Other,10,<10,Pvt Ltd,2,35,0
8848,527,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1,32,0
8849,2053,city_67,0.855,Female,No relevant experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,>4,51,0
8850,24958,city_13,0.8270000000000001,Male,No relevant experience,no_enrollment,Graduate,STEM,>20,,,1,139,0
8851,27664,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,18,0
8852,13749,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,Humanities,>20,<10,Pvt Ltd,4,26,1
8853,24545,city_128,0.527,Male,Has relevant experience,no_enrollment,High School,,3,10-49,Pvt Ltd,1,96,0
8854,6030,city_114,0.926,Male,No relevant experience,no_enrollment,High School,,5,,Pvt Ltd,never,17,0
8855,24900,city_21,0.624,,No relevant experience,Full time course,Masters,STEM,<1,,,never,55,0
8856,6450,city_75,0.939,Male,Has relevant experience,Part time course,Graduate,STEM,10,<10,Pvt Ltd,3,68,0
8857,17677,city_16,0.91,,Has relevant experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1,55,0
8858,17131,city_103,0.92,Male,No relevant experience,no_enrollment,High School,,5,,,never,144,0
8859,18753,city_61,0.913,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,50-99,Funded Startup,4,72,0
8860,31446,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,Pvt Ltd,>4,98,0
8861,12523,city_71,0.884,,Has relevant experience,no_enrollment,Masters,STEM,11,,,1,111,0
8862,25194,city_10,0.895,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,,,4,20,0
8863,10179,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,Funded Startup,>4,14,0
8864,29793,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,100-499,Pvt Ltd,1,48,0
8865,19031,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,19,50-99,,2,11,0
8866,1228,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,18,100-499,Funded Startup,>4,91,0
8867,32864,city_16,0.91,Male,No relevant experience,Part time course,Graduate,STEM,1,,,1,90,1
8868,12969,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,11,50-99,Pvt Ltd,3,37,0
8869,70,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,STEM,9,,Pvt Ltd,1,36,0
8870,30591,city_160,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,,,1,152,1
8871,14743,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,2,19,0
8872,11920,city_103,0.92,Female,Has relevant experience,Part time course,Graduate,STEM,13,10000+,Pvt Ltd,1,24,0
8873,5302,city_11,0.55,Male,Has relevant experience,no_enrollment,Graduate,STEM,4,10-49,Pvt Ltd,2,23,1
8874,15193,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,1,147,1
8875,12779,city_16,0.91,Male,Has relevant experience,no_enrollment,High School,,14,,,>4,34,0
8876,5240,city_24,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,13,,,2,25,0
8877,26431,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,Business Degree,17,1000-4999,Pvt Ltd,>4,90,0
8878,32249,city_103,0.92,Female,No relevant experience,Full time course,Graduate,STEM,6,,,1,18,1
8879,10401,city_160,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,9,,,1,51,1
8880,2357,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,10-49,Pvt Ltd,1,64,0
8881,11971,city_123,0.738,Male,Has relevant experience,Full time course,Graduate,STEM,12,1000-4999,Pvt Ltd,1,41,0
8882,3121,city_21,0.624,,Has relevant experience,no_enrollment,Masters,STEM,<1,<10,Early Stage Startup,1,40,1
8883,20920,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,>4,216,0
8884,10690,city_64,0.6659999999999999,Female,Has relevant experience,no_enrollment,Masters,STEM,13,500-999,Public Sector,>4,28,1
8885,8981,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,Humanities,6,,Public Sector,2,96,1
8886,29854,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,75,0
8887,13679,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,12,100-499,Pvt Ltd,1,206,0
8888,27972,city_162,0.767,,Has relevant experience,Full time course,Graduate,STEM,10,50-99,Pvt Ltd,2,90,0
8889,21020,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,134,0
8890,28005,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,8,500-999,Funded Startup,1,134,0
8891,32522,city_30,0.698,Male,Has relevant experience,Full time course,Graduate,STEM,10,500-999,Pvt Ltd,4,24,0
8892,23284,city_103,0.92,Male,No relevant experience,Full time course,Graduate,STEM,4,,,3,60,1
8893,29419,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,15,,,2,244,0
8894,4080,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,100-499,Pvt Ltd,1,10,1
8895,17707,city_70,0.698,,Has relevant experience,no_enrollment,Graduate,STEM,15,,,2,44,0
8896,28727,city_36,0.893,Male,No relevant experience,Full time course,Primary School,,9,,,1,28,0
8897,22062,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,94,1
8898,15916,city_100,0.887,Male,Has relevant experience,no_enrollment,Phd,STEM,10,,,2,88,0
8899,12889,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,10-49,Early Stage Startup,>4,67,1
8900,1833,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,2,<10,Pvt Ltd,1,131,0
8901,11674,city_136,0.897,,No relevant experience,no_enrollment,High School,,6,,,never,12,0
8902,13381,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,100-499,Pvt Ltd,>4,95,1
8903,6429,city_75,0.939,Female,Has relevant experience,no_enrollment,Graduate,STEM,11,100-499,Pvt Ltd,>4,105,0
8904,2361,city_104,0.924,Male,Has relevant experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,1,140,0
8905,22739,city_97,0.925,,No relevant experience,,,,4,,,,53,0
8906,17084,city_73,0.754,Male,Has relevant experience,no_enrollment,High School,,6,,,2,32,0
8907,25518,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,>4,24,0
8908,27371,city_103,0.92,Female,No relevant experience,no_enrollment,Graduate,STEM,10,,,2,87,1
8909,31478,city_136,0.897,Female,Has relevant experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,2,63,0
8910,12456,city_134,0.698,Male,No relevant experience,no_enrollment,,,<1,100-499,Pvt Ltd,,50,1
8911,27824,city_136,0.897,Male,Has relevant experience,no_enrollment,Masters,STEM,7,1000-4999,Public Sector,>4,29,0
8912,12236,city_117,0.698,Male,No relevant experience,no_enrollment,Graduate,STEM,4,,,never,21,0
8913,31018,city_165,0.903,,Has relevant experience,Part time course,Graduate,STEM,13,,,4,47,1
8914,27617,city_83,0.923,,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,never,90,0
8915,32288,city_103,0.92,,Has relevant experience,Full time course,High School,,9,,,4,56,0
8916,10892,city_103,0.92,Male,No relevant experience,Full time course,Masters,STEM,8,50-99,NGO,3,28,0
8917,9821,city_100,0.887,Male,No relevant experience,Full time course,Graduate,No Major,4,,,never,22,0
8918,25466,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,22,0
8919,32788,city_21,0.624,Male,No relevant experience,Full time course,High School,,3,,,1,97,0
8920,25169,city_28,0.939,Other,No relevant experience,Part time course,High School,,2,1000-4999,Pvt Ltd,2,136,0
8921,7433,city_104,0.924,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,2,198,0
8922,19055,city_101,0.5579999999999999,Male,No relevant experience,Full time course,Graduate,STEM,<1,,,,78,0
8923,9563,city_160,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,4,10-49,Pvt Ltd,1,8,0
8924,4135,city_65,0.802,Male,Has relevant experience,no_enrollment,High School,,10,,,>4,117,1
8925,2751,city_71,0.884,Male,No relevant experience,no_enrollment,High School,,4,100-499,Public Sector,never,44,1
8926,27043,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,33,0
8927,2354,city_10,0.895,Male,No relevant experience,no_enrollment,Phd,STEM,9,1000-4999,Public Sector,>4,210,0
8928,21029,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,22,0
8929,6719,city_75,0.939,Male,No relevant experience,no_enrollment,Primary School,,4,,,never,27,0
8930,2595,city_173,0.878,Male,Has relevant experience,Full time course,High School,,3,,,1,16,0
8931,23775,city_104,0.924,Male,No relevant experience,Full time course,High School,,3,,,never,142,0
8932,11382,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,Humanities,10,10000+,Pvt Ltd,2,7,0
8933,2260,city_114,0.926,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,1,222,0
8934,6845,city_136,0.897,,Has relevant experience,no_enrollment,Masters,STEM,6,100-499,Pvt Ltd,1,64,0
8935,20795,city_136,0.897,,Has relevant experience,no_enrollment,Masters,STEM,>20,10-49,Public Sector,2,52,0
8936,22246,city_100,0.887,Other,Has relevant experience,,Graduate,Humanities,>20,,,1,37,0
8937,25233,city_21,0.624,,Has relevant experience,no_enrollment,Masters,STEM,<1,<10,Early Stage Startup,never,118,1
8938,35,city_114,0.926,Male,Has relevant experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,1,15,0
8939,16348,city_21,0.624,,No relevant experience,Part time course,Masters,STEM,1,<10,Public Sector,,54,0
8940,26639,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,3,100-499,NGO,1,13,0
8941,30145,city_114,0.926,Male,No relevant experience,Full time course,High School,,6,,Pvt Ltd,1,37,0
8942,12246,city_67,0.855,,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,7,0
8943,28262,city_45,0.89,Male,Has relevant experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,37,0
8944,20340,city_21,0.624,,Has relevant experience,Full time course,Graduate,STEM,11,,Pvt Ltd,1,10,0
8945,32748,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,,,>4,28,0
8946,33158,city_50,0.8959999999999999,,Has relevant experience,Part time course,Masters,STEM,>20,,,4,31,0
8947,21741,city_50,0.8959999999999999,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,,,2,322,0
8948,7157,city_67,0.855,Male,Has relevant experience,Full time course,Masters,STEM,18,,,4,110,0
8949,7158,city_114,0.926,Male,No relevant experience,Full time course,Graduate,STEM,14,,,4,91,0
8950,27867,city_75,0.939,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,>4,66,0
8951,12705,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,Business Degree,14,,,>4,182,0
8952,345,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Other,6,100-499,Pvt Ltd,2,15,0
8953,25731,city_71,0.884,Male,No relevant experience,Part time course,Masters,No Major,3,,,1,15,0
8954,1326,city_71,0.884,,Has relevant experience,no_enrollment,Graduate,No Major,4,10-49,Early Stage Startup,1,39,0
8955,21557,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,109,0
8956,26592,city_103,0.92,Other,Has relevant experience,no_enrollment,Graduate,No Major,4,100-499,,4,56,0
8957,9373,city_150,0.698,Male,Has relevant experience,Part time course,Graduate,STEM,2,10-49,Pvt Ltd,1,85,0
8958,14399,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,17,100-499,Funded Startup,>4,14,0
8959,24924,city_162,0.767,,Has relevant experience,no_enrollment,Masters,STEM,8,100-499,Pvt Ltd,1,59,0
8960,13805,city_67,0.855,Male,Has relevant experience,Part time course,Graduate,STEM,4,,,1,236,0
8961,23545,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,3,,,never,52,0
8962,28661,city_103,0.92,,Has relevant experience,no_enrollment,Masters,STEM,20,50-99,Pvt Ltd,1,64,0
8963,6886,city_104,0.924,,No relevant experience,Full time course,High School,,10,,,4,29,0
8964,2660,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,100-499,Funded Startup,>4,6,0
8965,4464,city_114,0.926,Male,No relevant experience,no_enrollment,Graduate,Humanities,9,5000-9999,NGO,2,74,0
8966,14826,city_75,0.939,,Has relevant experience,no_enrollment,High School,,5,<10,Pvt Ltd,,22,0
8967,33289,city_21,0.624,Male,Has relevant experience,no_enrollment,Masters,STEM,10,10-49,Pvt Ltd,3,18,0
8968,8215,city_71,0.884,Male,Has relevant experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,3,20,0
8969,24457,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,STEM,16,10000+,Public Sector,2,15,0
8970,978,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,>4,24,0
8971,13192,city_12,0.64,,No relevant experience,no_enrollment,High School,,<1,,,1,165,1
8972,19394,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,STEM,>20,,,never,6,0
8973,17663,city_114,0.926,Male,Has relevant experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,65,0
8974,17209,city_21,0.624,,No relevant experience,no_enrollment,Graduate,STEM,<1,1000-4999,Pvt Ltd,never,157,0
8975,23653,city_100,0.887,Male,No relevant experience,Full time course,Graduate,Other,14,,,never,35,0
8976,28908,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,50-99,Pvt Ltd,3,250,0
8977,13697,city_94,0.698,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,<10,Public Sector,never,55,0
8978,22122,city_73,0.754,Male,Has relevant experience,no_enrollment,Masters,STEM,16,50-99,Pvt Ltd,1,12,0
8979,10176,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Funded Startup,1,18,0
8980,6797,city_114,0.926,,Has relevant experience,no_enrollment,Graduate,STEM,10,1000-4999,Pvt Ltd,>4,98,0
8981,9007,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,1,167,0
8982,227,city_104,0.924,Male,Has relevant experience,no_enrollment,Graduate,STEM,9,10000+,Public Sector,2,45,0
8983,2880,city_26,0.698,Male,Has relevant experience,no_enrollment,High School,,12,100-499,Pvt Ltd,1,2,0
8984,4172,city_99,0.915,,Has relevant experience,no_enrollment,Graduate,STEM,5,10-49,,1,22,0
8985,16590,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,100-499,Pvt Ltd,1,290,1
8986,2333,city_16,0.91,Male,No relevant experience,no_enrollment,Graduate,STEM,1,,,1,106,0
8987,22564,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,3,100-499,Pvt Ltd,1,90,0
8988,3510,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,5000-9999,Pvt Ltd,1,22,0
8989,29957,city_103,0.92,Female,Has relevant experience,no_enrollment,Masters,STEM,5,50-99,Public Sector,3,107,0
8990,5594,city_103,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,11,,Pvt Ltd,3,3,0
8991,7673,city_21,0.624,,Has relevant experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,17,0
8992,3062,city_104,0.924,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,57,0
8993,12047,city_21,0.624,Male,No relevant experience,Full time course,Graduate,STEM,10,,,never,106,1
8994,21800,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,7,,Pvt Ltd,>4,7,0
8995,116,city_160,0.92,,Has relevant experience,no_enrollment,Graduate,STEM,5,1000-4999,Public Sector,1,30,0
8996,14906,city_28,0.939,,Has relevant experience,no_enrollment,Masters,No Major,4,<10,Pvt Ltd,1,38,0
8997,20510,city_133,0.742,Male,Has relevant experience,no_enrollment,Graduate,STEM,18,10-49,Early Stage Startup,1,38,0
8998,18280,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,No Major,>20,1000-4999,NGO,>4,11,0
8999,17446,city_30,0.698,Male,Has relevant experience,no_enrollment,Graduate,STEM,11,,Pvt Ltd,1,30,0
9000,23173,city_21,0.624,Male,Has relevant experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,100,0
9001,5325,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,3,0
9002,24197,city_36,0.893,Male,Has relevant experience,Part time course,High School,,16,10-49,Pvt Ltd,4,26,0
9003,16924,city_103,0.92,Male,Has relevant experience,no_enrollment,Masters,Arts,7,1000-4999,Pvt Ltd,3,21,0
9004,14803,city_103,0.92,Female,Has relevant experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,2,18,0
9005,24517,city_100,0.887,,Has relevant experience,no_enrollment,Graduate,STEM,>20,100-499,Pvt Ltd,2,3,0
9006,24399,city_102,0.804,,Has relevant experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,1,107,0
9007,13559,city_16,0.91,Male,Has relevant experience,Full time course,Graduate,STEM,8,,,3,17,0
9008,5442,city_16,0.91,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,,,1,180,0
9009,21535,city_16,0.91,Male,Has relevant experience,no_enrollment,Masters,Humanities,5,50-99,Early Stage Startup,2,25,0
9010,15997,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,8,100-499,Pvt Ltd,>4,110,0
9011,26096,city_50,0.8959999999999999,Male,Has relevant experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,1,9,0
9012,22486,city_90,0.698,,Has relevant experience,no_enrollment,Phd,Humanities,8,<10,Early Stage Startup,never,210,0
9013,15401,city_103,0.92,,No relevant experience,Full time course,Graduate,STEM,6,,,1,204,1
9014,15739,city_102,0.804,Male,No relevant experience,Full time course,Masters,STEM,1,50-99,Public Sector,1,45,0
9015,21556,city_21,0.624,Female,Has relevant experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,1,51,1
9016,45,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,26,0
9017,13451,city_114,0.926,,Has relevant experience,no_enrollment,High School,,7,<10,Pvt Ltd,4,19,0
9018,10135,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,Humanities,>20,,,>4,314,1
9019,22647,city_104,0.924,Male,No relevant experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,1,26,0
9020,191,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,>4,48,0
9021,25789,city_103,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,19,0
9022,11808,city_103,0.92,Male,No relevant experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,3,22,0
9023,19087,city_160,0.92,Male,Has relevant experience,no_enrollment,Graduate,STEM,10,5000-9999,,2,61,0
9024,12774,city_41,0.8270000000000001,Female,No relevant experience,no_enrollment,Graduate,STEM,18,,,>4,12,0
9025,32685,city_116,0.743,Male,Has relevant experience,no_enrollment,Masters,STEM,7,10-49,Funded Startup,1,61,1
9026,4345,city_160,0.92,,No relevant experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,2,11,1
9027,126,city_67,0.855,,Has relevant experience,Full time course,High School,,3,50-99,Pvt Ltd,1,163,0
9028,10596,city_67,0.855,Female,Has relevant experience,no_enrollment,Graduate,STEM,5,,,1,30,0
9029,13200,city_104,0.924,Male,No relevant experience,Full time course,High School,,7,,,4,148,1
