"id","year","product_name","company","country","industry_group","weight_kg","carbon_footprint_pcf","upstream_percent_total_pcf","operations_percent_total_pcf","downstream_percent_total_pcf"
"3448-2-2013",2013,"""PCF value for metal and effect pigments, cradle to gate""","Clariant AG","Switzerland","Materials",1,26,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"3448-3-2014",2014,"Organic Pigments","Clariant AG","Switzerland","Materials",1,26,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"3448-3-2016",2016,"Organic Pigments","Clariant AG","Switzerland","Materials",1,26,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"3448-4-2016",2016,"De-icing fluids","Clariant AG","Switzerland","Materials",1,1.85,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"3448-5-2016",2016,"Exolit ammonium polyphosphate\t","Clariant AG","Switzerland","Materials",1,5,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"3448-6-2016",2016,"Exolit OP phosphinates\t","Clariant AG","Switzerland","Materials",1,9,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"3448-7-2016",2016,"Sunliquid\t","Clariant AG","Switzerland","Materials",0.0333,0.004,"22.36%","11.85%","65.79%"
"35290-1-2013",2013,"""Verre Infini, perfumery glass made only with domestic glass from segregation. Middle bottle weighing 100g""","SGD Group","France","Household & Personal Products",0.1,0.124,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"35290-2-2013",2013,"Perfumery specific glass. Middle bottle weighing 100g","SGD Group","France","Household & Personal Products",0.1,0.162,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"35311-10-2016",2016,"Interface Brazil Carpet","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,9.78,"59.46%","14.97%","25.56%"
"35311-11-2016",2016,"Interface Canada Carpet","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,11.06,"52.51%","13.22%","34.27%"
"35311-1-2013",2013,"Interface United States carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in the United States)","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,13.39,"54.89%","13.82%","31.29%"
"35311-1-2014",2014,"Interface US carpet","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,12.59,"54.63%","13.76%","31.61%"
"35311-12-2016",2016,"Interface Global LVT","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,17.1,"56.95%","14.34%","28.71%"
"35311-2-2013",2013,"Interface EMEAI carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in EMEAI)","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,10.1,"52.60%","13.24%","34.16%"
"35311-2-2015",2015,"Interface EMEA Carpet","""Interface, Inc.""","USA","""Textiles, Apparel, Footwear and Luxury Goods""",4.164,10.98,"66.48%","2.00%","31.51%"
"35311-3-2013",2013,"Interface Thailand carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in Southeast Asia)","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,14.99,"60.06%","15.12%","24.82%"
"35311-3-2014",2014,"Interface Asia carpet","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,14.09,"57.94%","14.59%","27.47%"
"35311-3-2016",2016,"Interface Thailand Carpet","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,11.3,"57.33%","14.44%","28.23%"
"35311-4-2013",2013,"Interface Australia carpet tile (The average square meter of carpet tile sold as Cool Carpet by our Interface business in Australia)","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,17.15,"56.13%","14.13%","29.74%"
"35311-4-2015",2015,"Interface Australia Carpet","""Interface, Inc.""","USA","""Textiles, Apparel, Footwear and Luxury Goods""",4.164,15.93,"53.67%","15.38%","30.95%"
"35311-4-2016",2016,"Interface Australia Carpet","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,12.84,"50.02%","12.60%","37.38%"
"35311-5-2014",2014,"Interface Europe carpet","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,10.09,"52.36%","13.18%","34.46%"
"35311-5-2016",2016,"Interface Europe Carpet","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,10.41,"48.42%","12.19%","39.39%"
"35311-6-2015",2015,"Interface Asia Carpet","""Interface, Inc.""","USA","""Textiles, Apparel, Footwear and Luxury Goods""",4.164,13.63,"65.08%","6.97%","27.95%"
"35311-7-2015",2015,"Interface Americas Carpet","""Interface, Inc.""","USA","""Textiles, Apparel, Footwear and Luxury Goods""",4.164,12.89,"64.57%","4.65%","30.78%"
"35311-7-2016",2016,"Interface Americas Carpet","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,11.27,"53.14%","13.38%","33.48%"
"35311-8-2015",2015,"Interface China Carpet","""Interface, Inc.""","USA","""Textiles, Apparel, Footwear and Luxury Goods""",4.164,15.44,"60.91%","7.77%","31.33%"
"35311-8-2016",2016,"Interface China Carpet","""Interface, Inc.""","USA","Consumer Durables & Apparel",4.164,15.42,"43.49%","10.95%","45.55%"
"35374-1-2013",2013,"""Ethanol. In addition to its use as fuel (in vehicles), ethanol is an input to the food, chemical and cosmetic industries.""","Raizen","Brazil","Energy",789,750,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"3565-10-2013",2013,"Coke Zero 330 ml glass bottle","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",0.541,0.34,"73.95%","3.42%","22.63%"
"3565-11-2013",2013,"Coke Zero 500ml PET","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",0.541,0.22,"52.09%","12.32%","35.59%"
"3565-1-2013",2013,"Coca-Cola 300ml can","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",0.3,0.17,"69.76%","7.00%","23.24%"
"3565-12-2013",2013,"Coke Zero- 2 litre plastic bottle","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",2,0.4,"50.20%","21.60%","28.20%"
"3565-13-2013",2013,"Oasis Summer Fruits  - 375ml glass","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",0.614,0.35,"72.51%","4.29%","23.21%"
"3565-14-2013",2013,"Oasis Summer Fruits - 500ml plastic bottle","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",0.541,0.24,"56.84%","11.43%","31.73%"
"3565-2-2013",2013,"Coca-Cola 300ml glass bottle","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",0.492,0.36,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"3565-3-2013",2013,"Coca-Cola 500ml plastic bottle","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",0.541,0.24,"57.18%","11.02%","31.80%"
"3565-4-2013",2013,"Coca-Cola 2 litre plastic bottle","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",2,0.5,"60.96%","17.12%","21.92%"
"3565-5-2013",2013,"Diet Coke 300ml can","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",0.3,0.15,"66.44%","7.66%","25.90%"
"3565-6-2013",2013,"Diet Coke 330ml glass bottle","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",0.541,0.34,"73.38%","3.50%","23.12%"
"3565-7-2013",2013,"Diet Coke 500 ml plastic bottle","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",0.541,0.22,"52.32%","12.22%","35.46%"
"3565-8-2013",2013,"Diet Coke - 2 Litre Plastic Bottle","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",2,0.4,"46.40%","23.28%","30.32%"
"3565-9-2013",2013,"Coke Zero 300ml can","""Coca-Cola Enterprises, Inc.""","USA","""Food, Beverage & Tobacco""",0.3,0.15,"52.07%","12.33%","35.60%"
"3652-1-2013",2013,"Netbook (SKU: High efficient CPU.10.1-inch LED backlight)","Compal Electronics","Taiwan","Technology Hardware & Equipment",2,156.95,"60.59%","0.73%","38.68%"
"3652-2-2013",2013,"Notebook","Compal Electronics","Taiwan","Technology Hardware & Equipment",2.58,131.82,"30.00%","2.00%","68.00%"
"37921-1-2015",2015,"Plastics","Trinseo LLC","USA","Chemicals",1,0.18,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"37921-1-2016",2016,"Plastics","Trinseo LLC","USA","Materials",1000,120,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"37921-2-2015",2015,"Latex","Trinseo LLC","USA","Chemicals",1,0.21,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"37921-3-2015",2015,"Rubber","Trinseo LLC","USA","Chemicals",1,0.99,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"37921-3-2016",2016,"Rubber","Trinseo LLC","USA","Materials",1000,1153,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"37921-4-2016",2016,"Binders","Trinseo LLC","USA","Materials",1000,210,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"37977-1-2015",2015,"T300","Tennant Company","USA","Electrical Equipment and Machinery",181,655,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"37977-1-2016",2016,"T300","Tennant Company","USA","Capital Goods",181,4468.7,"17.33%","3.73%","78.94%"
"38359-10-2016",2016,"Pesto alla Genovese sauce","Barilla Holding SpA","Italy","Food & Staples Retailing",0.19,0.546,"84.49%","14.23%","1.28%"
"38359-1-2014",2014,"Pasta produced in United States","Barilla Holding SpA","Italy","Food & Staples Retailing",1,1.279,"54.65%","37.53%","7.82%"
"38359-1-2015",2015,"Pasta produced in United States","Barilla Holding SpA","Italy","Food & Staples Retailing",1,1.317,"56.90%","35.51%","7.59%"
"38359-2-2014",2014,"Pasta produced in Italy (local consumption)","Barilla Holding SpA","Italy","Food & Staples Retailing",1,0.947,"69.38%","26.40%","4.22%"
"38359-2-2015",2015,"Pasta produced in Italy (local consumption)","Barilla Holding SpA","Italy","Food & Staples Retailing",1,0.848,"67.06%","28.57%","4.37%"
"38359-3-2014",2014,"Pasta produced in Italy (for export)","Barilla Holding SpA","Italy","Food & Staples Retailing",1,1.027,"63.97%","24.34%","11.68%"
"38359-3-2015",2015,"Pasta produced in Italy (for export)","Barilla Holding SpA","Italy","Food & Staples Retailing",1,0.885,"64.47%","27.47%","8.06%"
"38359-4-2014",2014,"Pasta produced in Greece","Barilla Holding SpA","Italy","Food & Staples Retailing",1,1.67,"60.84%","25.15%","14.01%"
"38359-4-2015",2015,"Pasta produced in Greece","Barilla Holding SpA","Italy","Food & Staples Retailing",1,1.701,"59.59%","26.65%","13.76%"
"38359-5-2014",2014,"Pasta produced in Turkey","Barilla Holding SpA","Italy","Food & Staples Retailing",1,0.926,"68.03%","23.54%","8.42%"
"38359-5-2015",2015,"Pasta produced in Turkey","Barilla Holding SpA","Italy","Food & Staples Retailing",1,0.936,"74.97%","16.68%","8.34%"
"38359-6-2014",2014,"Crisp’n light 7 grains","Barilla Holding SpA","Italy","Food & Staples Retailing",0.14,0.181,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"38359-6-2015",2015,"Crisp’n light 7 grains","Barilla Holding SpA","Italy","Food & Staples Retailing",0.14,0.211,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"38359-7-2014",2014,"Light rye","Barilla Holding SpA","Italy","Food & Staples Retailing",0.27,0.316,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"38359-7-2015",2015,"Light rye","Barilla Holding SpA","Italy","Food & Staples Retailing",0.27,0.365,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"38359-7-2016",2016,"Light Rye","Barilla Holding SpA","Italy","Food & Staples Retailing",0.27,0.386,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"38359-8-2014",2014,"Multi grain","Barilla Holding SpA","Italy","Food & Staples Retailing",0.275,0.323,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"38359-8-2015",2015,"Multi grain","Barilla Holding SpA","Italy","Food & Staples Retailing",0.275,1.236,"65.61%","16.10%","18.28%"
"38359-8-2016",2016,"Multi Grain","Barilla Holding SpA","Italy","Food & Staples Retailing",0.275,0.34,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"38359-9-2016",2016,"Durum wheat semolina pasta in paperboard box (produced in United States)","Barilla Holding SpA","Italy","Food & Staples Retailing",1,1.33,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
"38459-1-2013",2013,"5 oz can whitemeat tuna","Bumble Bee Foods LLC","USA","""Food, Beverage & Tobacco""",0.179,0.68,"80.88%","14.71%","4.41%"
"38459-2-2013",2013,"5 oz can lightmeat tuna","Bumble Bee Foods LLC","USA","""Food, Beverage & Tobacco""",0.179,0.39,"84.62%","5.13%","10.26%"
"39118-1-2013",2013,"This is the average footprint of the 31 products we provided Walmart in 2012. The unit is in kg CO2e/tonne of product.","Stonyfield Farm Inc","USA","""Food, Beverage & Tobacco""",1000,1361,"N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)","N/a (product with insufficient stage-level data)"
