code	lc	product_name_bg	product_name_de	product_name_el	product_name_en	product_name_es	product_name_fr	product_name_it	product_name_pl	generic_name_de	generic_name_el	generic_name_en	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_en	manufacturing_places	manufacturing_places_tags	emb_codes	emb_codes_tags	ingredients_text_bg	ingredients_text_de	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_nl	ingredients_text_pl	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kj_prepared_value	energy-kj_prepared_unit	energy-kcal_value	energy-kcal_unit	energy-kcal_prepared_value	energy-kcal_prepared_unit	fat_value	fat_unit	fat_prepared_value	fat_prepared_unit	saturated-fat_value	saturated-fat_unit	saturated-fat_prepared_value	saturated-fat_prepared_unit	carbohydrates_value	carbohydrates_unit	carbohydrates_prepared_value	carbohydrates_prepared_unit	sugars_value	sugars_unit	sugars_prepared_value	sugars_prepared_unit	fiber_value	fiber_unit	fiber_prepared_value	fiber_prepared_unit	proteins_value	proteins_unit	proteins_prepared_value	proteins_prepared_unit	salt_value	salt_unit	salt_prepared_value	salt_prepared_unit	sodium_value	sodium_unit	sodium_prepared_value	sodium_prepared_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	energy_prepared_value	energy_prepared_unit	monounsaturated-fat_value	monounsaturated-fat_unit	monounsaturated-fat_prepared_value	monounsaturated-fat_prepared_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	polyunsaturated-fat_prepared_value	polyunsaturated-fat_prepared_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	starch_prepared_value	starch_prepared_unit	polyols_value	polyols_unit	soluble-fiber_value	soluble-fiber_unit	insoluble-fiber_value	insoluble-fiber_unit	vitamin-a_value	vitamin-a_unit	vitamin-d_value	vitamin-d_unit	vitamin-k_value	vitamin-k_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	folates_value	folates_unit	vitamin-b12_value	vitamin-b12_unit	pantothenic-acid_value	pantothenic-acid_unit	potassium_value	potassium_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	zinc_value	zinc_unit	copper_value	copper_unit	manganese_value	manganese_unit	selenium_value	selenium_unit	iodine_value	iodine_unit	phylloquinone_value	phylloquinone_unit	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:ecoscore_grade	off:ecoscore_score	off:ecoscore_data.missing_key_data	off:ecoscore_data.agribalyse.code	off:ecoscore_data.adjustments.origins_of_ingredients.value	off:ecoscore_data.adjustments.packaging.value	off:ecoscore_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:ecoscore_data.adjustments.production_system.value	off:ecoscore_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
0028743016348	en				Oasis Rosemary Sourdough								24 oz											United States	en:united-states			0																						100g	100g					261.90476190476	kcal			0	g			0	g			50	g			0	g			2.3809523809524	g			9.5238095238095	g			1.1309523809524	g			0.45238095238096	g					261.90476190476	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0060885000496	fr						Sourdough with Whole Grains																	Canada	en:canada			0																						100g	100g					241.37931034483	kcal			2.8735632183908	g			0.57471264367816	g			44.827586206897	g			3.448275862069	g			4.5977011494253	g			11.494252873563	g			1.0344827586207	g			0.41379310344828	g					241.37931034483	kcal																																																																														unknown		1		-5	-15	1	0								App - Yuka, Apps
0637776484651	en				Easy Tiger Austin Quinoa Sourdough																			United States	en:united-states			0																						100g	100g					250	kcal			0.96153846153846	g			0	g			50	g			0	g			1.9230769230769	g			7.6923076923077	g			1.2019230769231	g			0.48076923076924	g					250	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0637776484637	en				Sourdough Pan loaf Bread																			United States	en:united-states			0																						100g	100g					236.36363636364	kcal			0	g			0	g			49.090909090909	g			0	g			1.8181818181818	g			7.2727272727273	g			1.3636363636364	g			0.54545454545456	g					236.36363636364	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0072600041363	en				sourdough pretzel												Herr's	herr-s						United States	en:united-states			0												"hydrate 230 etary fiber 1g total sugars 0g includes 0g added su protein 3g vit. d omcg iron 1mg 0% • calokum 10mg thiamin 0.1mg niacin 2mg 16% www the % daily value (dv) tells you how much a nutrient in elour, niacin, reduced iron, thiamin mononitrate vitamin b1], riboflavin (vitamin b21, folic acid salt, yeast, malt, natural flavor, vegetable ol (contains one or more of the following: corn, cottonseed, enzymes, and soda. palm, soybean, sunflower contains wheat. herr foods, inc. p.o. box 300 nottingham pa 19362-0300, u.s - 800-523-5030 send herrianywhere herrs.com mmw es0v"					Gluten, Soybeans	en:gluten,en:soybeans				100g	100g					392.85714285714	kcal			3.5714285714286	g			0	g			82.142857142857	g			0	g			3.5714285714286	g			10.714285714286	g			3.75	g			1.5	g					392.85714285714	kcal																																																																										4	en:4-ultra-processed-food-and-drink-products			unknown		1		-5	-15	1	0	-10							App - InFood, Apps, App - Yuka
734059	en				Rustic Sourdough																			United States	en:united-states			0																						100g	100g																																																																																																																							unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
9310332605509	en				Whote sourdough barard																			Australia	en:australia			0																						100g	100g					239	kcal			1.2	g			1	g			45.8	g			1.7	g							8.9	g			1.61	g			0.644	g					239	kcal																																																																														unknown		1		-5	-15	1	0								App - Yuka, Apps
0831490001099	en				Watsonville Sourdough																			United States	en:united-states			0																						100g	100g					263.15789473684	kcal			0	g			0	g			56.140350877193	g			0	g			1.7543859649123	g			10.526315789474	g			1.5350877192982	g			0.61403508771928	g					263.15789473684	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0072600005310	en				Specials Sourdough Low Fat Pretzels									4 PRETZELS (30 g)			Herr's	herr-s	Herr Foods Inc.	Snacks	en:snacks			United States	en:united-states			0												Enriched wheat flour [wheat flour, niacin, reduced iron, thiamine mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid], salt, yeast, natural flavor, and soda.					Gluten	en:gluten				100g	100g					400	kcal			3.33	g			0	g			80	g			0	g			3.3	g			10	g			4.1675	g			1.667	g					400	kcal											0	g	0	mg											0	IU					0	mg	0	mg	0.113	mg	2.667	mg													0	mg			6	mg																		4	en:4-ultra-processed-food-and-drink-products	d	11	unknown		1		-5	-15	1	0		2018-01-19T00:00:00Z	Chips, Pretzels & Snacks	LI	379783	2018-01-19T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB, App - Yuka, Apps
0855247004058	en				Columbia River Sourdough Garlic Rosemary																	No preservatives	en:no-preservatives	United States	en:united-states			0																						100g	100g																																																																																																																							unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0072600041103	en				Sourdough Pretzels																			United States	en:united-states			0																						100g	100g					321.42857142857	kcal			3.5714285714286	g			0	g			67.857142857143	g			0	g			3.5714285714286	g			7.1428571428571	g			3.3035714285715	g			1.3214285714286	g					321.42857142857	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
9340850000036	en				White sourdough																			Australia	en:australia			0																						100g	100g					366	kcal			3.8	g			0.6	g			41.1	g			2.2	g							41.8	g			4.9	g			1.96	g					366	kcal																																																																														unknown		1		-5	-15	1	0								App - Yuka, Apps
0856711007957	en				"Rosie’s San Francisco Sourdough Bread"																			United States	en:united-states			0																						100g	100g					224.48979591837	kcal			0	g			0	g			44.897959183673	g			0	g			4.0816326530612	g			10.204081632653	g			1.0204081632653	g			0.40816326530612	g					224.48979591837	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0037296013254	en				Sourdough Bread																			United States	en:united-states			0																						100g	100g					257.14285714286	kcal			0	g			0	g			54.285714285714	g			0	g			0	g			8.5714285714286	g			1.4285714285714	g			0.57142857142856	g					257.14285714286	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - Yuka, Apps
0078742135472	en				Sourdough Bread									1 SLICE (49 g)			The Bakery,  Wal-Mart Stores  Inc.	the-bakery,wal-mart-stores-inc	Wal-Mart Stores, Inc.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, yeast, salt, vegetable oil (canola oil and/or soybean oil), fumaric acid, dough conditioners (mono - and diglycerides, diacetyl tartaric acid esters of mono - and diglycerides, ascorbic acid, enzymes), calcium propionate (preservative), lactic acid, guar gum, dextrose.					Gluten	en:gluten				100g	100g					245	kcal			3.06	g			0	g			46.94	g			0	g			2	g			8.16	g			1.1725	g			0.469	g					245	kcal											0	g	0	mg											0	IU					0	mg																			82	mg			2.94	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	b	1	unknown		1		-5	-15	1	0		2017-07-14T00:00:00Z	Breads & Buns	LI	443910	2017-07-14T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, Database - USDA NDB, App - yuka, Apps
5388526416082	en				Sourdough									100.0g			Gallaghers	gallaghers						Ireland	en:ireland			0																						100g	100g					276	kcal			6.80000019073486	g			0.800000011920929	g			39.2000007629395	g			3.59999990463257	g			6.19999980926514	g			11.8000001907349	g													276	kcal																																																																														unknown		1		-5	-15	1	0								
0072220101492	en				Sourdough Bread									1 SLICE (28 g)					SEATTLE INTERNATIONAL BAKING COMPANY	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched unbleached wheat flour (wheat flour, malted barley flour, niacin, reduced iron, thiamin mononitrate, riboflavin and folic acid), water, yeast, vital wheat gluten, sugar, contains 2% or less of the following: salt, vegetable oil (canola and/or soy), yeast nutrient (ammonium sulphate), dough conditioners (sodium stearoyl lactylate, ascorbic acid, monocalcium phosphate), fumaric acid, sodium diacetate, lactic acid, silicon dioxide, calcium propionate (mold inhibitor), calcium sulfate, enzymes, nonfat dry milk, soy flour.					Gluten, Soybeans	en:gluten,en:soybeans				100g	100g					250	kcal			3.57	g			0	g			46.43	g			3.57	g			0	g			10.71	g			1.27	g			0.508	g					250	kcal			0	g			0	g			0	g	0	mg																																			107	mg	18	mg			3.57	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	c	3	unknown		1		-5	-15	1	0		2018-02-16T00:00:00Z	Breads & Buns	LI	563638	2018-02-16T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, App - yuka, Apps
5000128616195	en				Sourdough Bloomer																			United Kingdom	en:united-kingdom			0																						100g	100g					228	kcal			0.8	g			0.2	g			45	g			0.9	g			2.4	g			8.7	g			0.88	g			0.352	g					228	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
0789415106001	en				Sliced country sourdough																			United States	en:united-states			0																						100g	100g					250	kcal			0.89285714285714	g			0	g			51.785714285714	g			0	g			1.7857142857143	g			8.9285714285714	g			1.5178571428571	g			0.60714285714284	g					250	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
9340004003043	en				Rye grid sourdough																			Australia	en:australia			0																						100g	100g					248.57142857143	kcal			1.4285714285714	g			0.28571428571429	g			48.857142857143	g			0.42857142857143	g							6.5714285714286	g			0.83571428571428	g			0.334285714285712	g					248.57142857143	kcal																																																																														unknown		1		-5	-15	1	0								App - yuka, Apps
0286251504294	en				Artisan sourdough round									50.0g			Thrifty foods	thrifty-foods						United States	en:united-states			0																						100g	100g					260	kcal																			2	g			10	g													260	kcal																																																																											unknown			unknown		1		-5	-15	1	0								
0085239120859	en				Sliced sourdough bread																			United States	en:united-states			0																						100g	100g					266.66666666667	kcal			0	g			0	g			50	g			0	g			3.3333333333333	g			6.6666666666667	g			1.4166666666667	g			0.56666666666668	g					266.66666666667	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
0202467203998	fr						Sourdough Bread																	Canada	en:canada			0																						100g	100g					230.76923076923	kcal			0.64102564102564	g			0.12820512820513	g			48.717948717949	g			1.2820512820513	g			2.5641025641026	g			8.974358974359	g			0.86538461538462	g			0.346153846153848	g					230.76923076923	kcal																																																																														unknown		1		-5	-15	1	0								App - yuka, Apps
0075199010697	en				Sourdough bread																			United States	en:united-states			0																						100g	100g					290.32258064516	kcal			3.2258064516129	g			0	g			51.612903225806	g			0	g			3.2258064516129	g			12.903225806452	g			1.008064516129	g			0.4032258064516	g					290.32258064516	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
0077890524268	en				Organic Sourdough Rolls 4pk																			United States	en:united-states			0																						100g	100g					64.705882352941	kcal			0.29411764705882	g			0	g			13.235294117647	g			0.29411764705882	g			0	g			2.0588235294118	g			0.33088235294118	g			0.132352941176472	g					64.705882352941	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
5391526416129	en				Sourdough									67.0g			Gallaghers bakehouse	gallaghers-bakehouse						Ireland	en:ireland			0																						100g	100g					270	kcal			7.9	g			1	g			34	g			2.8	g			10.1	g			10.7	g			0.53	g			0.212	g					270	kcal																																																																														unknown		1		-5	-15	1	0								App - yuka, Apps
0073040062154	en				Francisco international sourdough sliced bread									2 SLICES (45 g)					Bimbo Bakeries USA, Inc.	Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			United States	en:united-states			0												Enriched wheat flour [flour, malted barley flour, reduced iron, niacin, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid], water, yeast, wheat gluten, sugar, salt, soybean oil, fermented wheat flour, calcium propionate (preservative), monoglycerides, fumaric acid, sodium diacetate, soy lecithin, lactic acid, citric acid.					Gluten, Soybeans	en:gluten,en:soybeans				100g	100g					266.67	kcal			2.22	g			0	g			48.89	g			2.22	g			2.22	g			8.89	g			1.2418	g			0.49672	g					266.67	kcal			0	g			1.11	g			0	g	0	mg																			0	mg	0.222	mg	4	mg			89	µg							78	mg	100	mg			2.89	mg																en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	b	1	unknown		1		-5	-15	1	0		2018-02-16T00:00:00Z	Breads & Buns	LI	563723	2018-02-16T00:00:00Z	2019-04-01T00:00:00Z	Databases, database-usda, App - yuka, Apps
0037296013179	en				Sourdough Bread																			United States	en:united-states			0																						100g	100g					255.81395348837	kcal			0	g			0	g			53.488372093023	g			0	g			0	g			9.3023255813953	g			1.453488372093	g			0.5813953488372	g					255.81395348837	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
0857919007763	en				Rosemary  Olive oil Sourdough Focaccia																			United States	en:united-states			0																						100g	100g					267.85714285714	kcal			6.25	g			0.89285714285714	g			46.428571428571	g			1.7857142857143	g			1.7857142857143	g			7.1428571428571	g			1.1607142857143	g			0.46428571428572	g					267.85714285714	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
9340004000301	en				Organic spelt light sourdough																			Australia	en:australia			0																						100g	100g					452.80701754386	kcal			2.280701754386	g			0.35087719298246	g			45.070175438596	g			0.35087719298246	g							8.9473684210526	g			1.1798245614035	g			0.4719298245614	g					452.80701754386	kcal																																																																														unknown		1		-5	-15	1	0								App - yuka, Apps
9339687209187	en				Pain sourdough mini loaf																			Australia	en:australia			0																						100g	100g					0	kcal			1.2	g			1	g			47.9	g			2.7	g			2.7	g			8.4	g			0.98	g			0.392	g					0	kcal																																																																														unknown		1		-5	-15	1	0								App - yuka, Apps
0057894009213	fr						Dark Caraway Sourdough Bread																	Canada	en:canada			0																						100g	100g					208.33333333333	kcal			2.9166666666667	g			0.33333333333333	g			38.333333333333	g			0.83333333333333	g			4.1666666666667	g			7.5	g			0.70833333333333	g			0.283333333333332	g					208.33333333333	kcal																																																																														unknown		1		-5	-15	1	0								App - yuka, Apps
0657082060509	en				Sliced brioche sourdough																			United States	en:united-states			0																						100g	100g					285.71428571429	kcal			7.1428571428571	g			0.89285714285714	g			50	g			7.1428571428571	g			1.7857142857143	g			7.1428571428571	g			1.0267857142857	g			0.41071428571428	g					285.71428571429	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
9421014070147	en				Sourdough Pizza Base																			Australia	en:australia			0																						100g	100g					294	kcal			6.15	g			0.75	g			27.85	g			3.7	g			4.7	g			4.45	g			1.325	g			0.53	g					294	kcal																																																																														unknown		1		-5	-15	1	0								App - yuka, Apps
0028743016577	en				Sourdough bread								24 oz											United States	en:united-states			0																						100g	100g					357.14285714286	kcal			2.3809523809524	g			0	g			47.619047619048	g			0	g							11.904761904762	g			1.7857142857143	g			0.71428571428572	g					357.14285714286	kcal																																																																											unknown			unknown		1		-5	-15	1	0								App - yuka, Apps
9339687209217	en				Seeds and grains sourdough									90.0g			Woolworths	woolworths						Australia	en:australia			0																						100g	100g					257.777777777778	kcal			5.33333354526096	g			0.999999973509047	g			40.3333324856228	g			2.44444449742635	g			3.44444433848063	g			10.333333545261	g													257.777777777778	kcal																																																																														unknown		1		-5	-15	1	0								
